year,month,day,Risk_free
2015,2,11,0.000460791517980397
2015,2,12,0.000461145013105124
2015,2,13,0.000461851857835427
2015,2,18,0.000463265198050067
2015,2,19,0.000463971693534404
2015,2,20,0.000464678043499589
2015,2,23,0.000465384277049452
2015,2,24,0.000465737364720553
2015,2,25,0.000466443394543603
2015,2,26,0.000466796394903213
2015,2,27,0.000466796394903213
2015,3,2,0.000468207988888025
2015,3,3,0.000468913582153618
2015,3,4,0.000471029663458467
2015,3,5,0.000471382227260619
2015,3,6,0.000471734791062772
2015,3,9,0.000473144638817757
2015,3,10,0.000472792220534757
2015,3,11,0.000472439773147926
2015,3,12,0.000472439773147926
2015,3,13,0.000473144638817757
2015,3,16,0.000472792220534757
2015,3,17,0.000473144638817757
2015,3,18,0.000472439773147926
2015,3,19,0.000472439773147926
2015,3,20,0.000472439773147926
2015,3,23,0.000472087296657264
2015,3,24,0.000472439773147926
2015,3,25,0.000472087296657264
2015,3,26,0.000472087296657264
2015,3,27,0.000471734791062772
2015,3,30,0.000472087296657264
2015,3,31,0.000472439773147926
2015,4,1,0.000472087296657264
2015,4,2,0.000472087296657264
2015,4,6,0.000473144638817757
2015,4,7,0.000473496998893097
2015,4,8,0.000474201689939946
2015,4,9,0.000474906235467643
2015,4,10,0.000474906235467643
2015,4,13,0.00047631494817324
2015,4,14,0.000477371184388176
2015,4,15,0.000478427100460976
2015,4,16,0.000479482783703133
2015,4,17,0.000480186397908255
2015,4,20,0.00048229648382403
2015,4,22,0.00048335111932829
2015,4,23,0.000483702606288716
2015,4,24,0.000484405492898077
2015,4,27,0.000485459546325728
2015,4,28,0.000485810858663172
2015,4,29,0.000487215729663149
2015,4,30,0.000489322119392455
2015,5,4,0.000490374921355397
2015,5,5,0.000490725738927722
2015,5,6,0.000491778191644698
2015,5,7,0.000492479593958706
2015,5,8,0.000492479593958706
2015,5,11,0.000493531581014395
2015,5,12,0.000494232692290098
2015,5,13,0.000494933745358139
2015,5,14,0.000495634623803198
2015,5,15,0.000495634623803198
2015,5,18,0.000497036031447351
2015,5,19,0.000497736560646445
2015,5,20,0.000498086796142161
2015,5,21,0.000499137269798666
2015,5,22,0.0004994873306714
2015,5,25,0.00050053745508194
2015,5,26,0.000500887399539352
2015,5,27,0.000501587230246514
2015,5,28,0.000502287002746016
2015,5,29,0.000503336312249303
2015,6,1,0.000504385447129607
2015,6,2,0.000505434232763946
2015,6,3,0.000506133306771517
2015,6,5,0.000507880351506174
2015,6,8,0.000507880351506174
2015,6,9,0.000507880351506174
2015,6,10,0.000507880351506174
2015,6,11,0.000508229713886976
2015,6,12,0.000508229713886976
2015,6,15,0.000508229713886976
2015,6,16,0.000508229713886976
2015,6,17,0.000508229713886976
2015,6,18,0.000508579018060118
2015,6,19,0.000508579018060118
2015,6,22,0.000508579018060118
2015,6,23,0.000508579018060118
2015,6,24,0.000508579018060118
2015,6,25,0.000508579018060118
2015,6,26,0.000508928264025599
2015,6,29,0.000508928264025599
2015,6,30,0.000508928264025599
2015,7,1,0.000508928264025599
2015,7,2,0.000508928264025599
2015,7,3,0.000508928264025599
2015,7,6,0.000510325015056878
2015,7,7,0.000511023215949535
2015,7,8,0.000511721300426871
2015,7,10,0.000511721300426871
2015,7,13,0.000512419210281223
2015,7,14,0.000512768165208399
2015,7,15,0.000513465900439769
2015,7,16,0.000513814738951623
2015,7,17,0.000514512357767671
2015,7,20,0.000514163577463478
2015,7,21,0.000514512357767671
2015,7,22,0.000514512357767671
2015,7,23,0.00051590712973848
2015,7,24,0.000520088593475521
2015,7,27,0.000521481444593519
2015,7,28,0.000522177724633366
2015,7,29,0.000522525806445628
2015,7,30,0.000525657087564468
2015,7,31,0.000524961447808892
2015,8,3,0.000524961447808892
2015,8,4,0.00052530929679051
2015,8,5,0.00052530929679051
2015,8,6,0.000526352610904723
2015,8,7,0.000526700343471021
2015,8,10,0.000526004878338426
2015,8,11,0.000525657087564468
2015,8,12,0.00052530929679051
2015,8,13,0.000525657087564468
2015,8,14,0.000525657087564468
2015,8,17,0.000525657087564468
2015,8,18,0.000525657087564468
2015,8,19,0.000525657087564468
2015,8,20,0.00052530929679051
2015,8,21,0.00052530929679051
2015,8,24,0.000525657087564468
2015,8,25,0.000525657087564468
2015,8,26,0.000525657087564468
2015,8,27,0.00052530929679051
2015,8,28,0.00052530929679051
2015,8,31,0.000526352610904723
2015,9,1,0.000526700343471021
2015,9,2,0.000527048017829657
2015,9,3,0.00052530929679051
2015,9,4,0.000526352610904723
2015,9,8,0.000526004878338426
2015,9,9,0.000526004878338426
2015,9,10,0.000526352610904723
2015,9,11,0.000526352610904723
2015,9,14,0.000526004878338426
2015,9,15,0.000526004878338426
2015,9,16,0.000525657087564468
2015,9,17,0.000525657087564468
2015,9,18,0.000526352610904723
2015,9,21,0.000526700343471021
2015,9,22,0.000527395692188293
2015,9,23,0.000530175806488842
2015,9,24,0.000529133481904864
2015,9,25,0.000529133481904864
2015,9,28,0.000530523131601512
2015,9,29,0.000530523131601512
2015,9,30,0.000529828364960849
2015,10,1,0.000530175806488842
2015,10,2,0.000527743308339268
2015,10,5,0.000527743308339268
2015,10,6,0.000526352610904723
2015,10,7,0.000527048017829657
2015,10,8,0.000526004878338426
2015,10,9,0.000526352610904723
2015,10,13,0.000526352610904723
2015,10,14,0.000526352610904723
2015,10,15,0.000525657087564468
2015,10,16,0.000526004878338426
2015,10,19,0.000526004878338426
2015,10,20,0.000526004878338426
2015,10,21,0.000526004878338426
2015,10,22,0.000525657087564468
2015,10,23,0.000525657087564468
2015,10,26,0.000526004878338426
2015,10,27,0.000526004878338426
2015,10,28,0.000526352610904723
2015,10,29,0.000526004878338426
2015,10,30,0.000526352610904723
2015,11,3,0.000526352610904723
2015,11,4,0.000526352610904723
2015,11,5,0.000527048017829657
2015,11,6,0.000527048017829657
2015,11,9,0.000527048017829657
2015,11,10,0.000527048017829657
2015,11,11,0.000526700343471021
2015,11,12,0.000527048017829657
2015,11,13,0.000527048017829657
2015,11,16,0.000527048017829657
2015,11,17,0.000526352610904723
2015,11,18,0.000526352610904723
2015,11,19,0.000525657087564468
2015,11,23,0.000526004878338426
2015,11,24,0.000525657087564468
2015,11,25,0.000525657087564468
2015,11,26,0.00052530929679051
2015,11,27,0.000525657087564468
2015,11,30,0.00052530929679051
2015,12,1,0.00052530929679051
2015,12,2,0.000525657087564468
2015,12,3,0.000525657087564468
2015,12,4,0.000525657087564468
2015,12,7,0.000526004878338426
2015,12,8,0.000526352610904723
2015,12,9,0.000526700343471021
2015,12,10,0.000526700343471021
2015,12,11,0.000527048017829657
2015,12,14,0.000527395692188293
2015,12,15,0.000527743308339268
2015,12,16,0.000527743308339268
2015,12,17,0.000528438424225897
2015,12,18,0.000528438424225897
2015,12,21,0.000529133481904864
2015,12,22,0.000529133481904864
2015,12,23,0.000529828364960849
2015,12,28,0.000530870514921844
2015,12,29,0.000530523131601512
2015,12,30,0.000531565106939524
2016,1,4,0.000533301092218608
2016,1,5,0.000532259582541883
2016,1,6,0.000532606791239232
2016,1,7,0.00053295394172892
2016,1,8,0.000533648184500635
2016,1,11,0.000534689344931394
2016,1,12,0.000534689344931394
2016,1,13,0.000535383296664804
2016,1,14,0.000536077073775232
2016,1,15,0.000536423933226615
2016,1,18,0.000537811138201505
2016,1,19,0.000534689344931394
2016,1,20,0.000532259582541883
2016,1,21,0.000525657087564468
2016,1,22,0.000524961447808892
2016,1,26,0.000524961447808892
2016,1,27,0.00052530929679051
2016,1,28,0.000524961447808892
2016,1,29,0.000524961447808892
2016,2,1,0.00052530929679051
2016,2,2,0.00052530929679051
2016,2,3,0.000525657087564468
2016,2,4,0.000525657087564468
2016,2,5,0.000525657087564468
2016,2,10,0.000526004878338426
2016,2,11,0.000526352610904723
2016,2,12,0.000526352610904723
2016,2,15,0.000526004878338426
2016,2,16,0.000525657087564468
2016,2,17,0.00052530929679051
2016,2,18,0.000525657087564468
2016,2,19,0.00052530929679051
2016,2,22,0.000525657087564468
2016,2,23,0.000525657087564468
2016,2,24,0.00052530929679051
2016,2,25,0.000525657087564468
2016,2,26,0.000525657087564468
2016,2,29,0.000525657087564468
2016,3,1,0.000525657087564468
2016,3,2,0.00052530929679051
2016,3,3,0.000524961447808892
2016,3,4,0.000524961447808892
2016,3,7,0.000524961447808892
2016,3,8,0.000524961447808892
2016,3,9,0.000524961447808892
2016,3,10,0.000524961447808892
2016,3,11,0.000524961447808892
2016,3,14,0.000524961447808892
2016,3,15,0.000524613598827273
2016,3,16,0.000524961447808892
2016,3,17,0.000524613598827273
2016,3,18,0.000524961447808892
2016,3,21,0.000524961447808892
2016,3,22,0.000524961447808892
2016,3,23,0.000524961447808892
2016,3,24,0.000524961447808892
2016,3,28,0.000524961447808892
2016,3,29,0.000524961447808892
2016,3,30,0.000524961447808892
2016,3,31,0.000524961447808892
2016,4,1,0.000524961447808892
2016,4,4,0.000524613598827273
2016,4,5,0.000524961447808892
2016,4,6,0.000524613598827273
2016,4,7,0.000524613598827273
2016,4,8,0.000524613598827273
2016,4,11,0.000524613598827273
2016,4,12,0.000524265691637993
2016,4,13,0.000524265691637993
2016,4,14,0.000524265691637993
2016,4,15,0.000523917784448713
2016,4,18,0.000523569819051772
2016,4,19,0.000523569819051772
2016,4,20,0.000523917784448713
2016,4,22,0.000524265691637993
2016,4,25,0.000524265691637993
2016,4,26,0.000524265691637993
2016,4,27,0.000524265691637993
2016,4,28,0.000524613598827273
2016,4,29,0.000524613598827273
2016,5,2,0.000524265691637993
2016,5,3,0.000524613598827273
2016,5,4,0.000524265691637993
2016,5,5,0.000524265691637993
2016,5,6,0.000524265691637993
2016,5,9,0.000524265691637993
2016,5,10,0.000523917784448713
2016,5,11,0.000523917784448713
2016,5,12,0.000523917784448713
2016,5,13,0.000523917784448713
2016,5,16,0.000524265691637993
2016,5,17,0.000524265691637993
2016,5,18,0.000523917784448713
2016,5,19,0.000523917784448713
2016,5,20,0.000524265691637993
2016,5,23,0.000524265691637993
2016,5,24,0.000524265691637993
2016,5,25,0.000524265691637993
2016,5,27,0.000523917784448713
2016,5,30,0.000524265691637993
2016,5,31,0.000523917784448713
2016,6,1,0.000523917784448713
2016,6,2,0.000523917784448713
2016,6,3,0.000523917784448713
2016,6,6,0.000523569819051772
2016,6,7,0.000523569819051772
2016,6,8,0.000523221853654832
2016,6,9,0.000524265691637993
2016,6,10,0.000524265691637993
2016,6,13,0.000524265691637993
2016,6,14,0.000524265691637993
2016,6,15,0.000524265691637993
2016,6,16,0.000524265691637993
2016,6,17,0.000524265691637993
2016,6,20,0.000523917784448713
2016,6,21,0.000523917784448713
2016,6,22,0.000524265691637993
2016,6,23,0.000524265691637993
2016,6,24,0.000523917784448713
2016,6,27,0.000523917784448713
2016,6,28,0.000524265691637993
2016,6,29,0.000523917784448713
2016,6,30,0.000524265691637993
2016,7,1,0.000524265691637993
2016,7,4,0.000524265691637993
2016,7,5,0.000524265691637993
2016,7,6,0.000523917784448713
2016,7,7,0.000523917784448713
2016,7,8,0.000524265691637993
2016,7,11,0.000523917784448713
2016,7,12,0.000523917784448713
2016,7,13,0.000523917784448713
2016,7,14,0.000523917784448713
2016,7,15,0.000523917784448713
2016,7,18,0.000523917784448713
2016,7,19,0.000523917784448713
2016,7,20,0.000523917784448713
2016,7,21,0.000524265691637993
2016,7,22,0.000524613598827273
2016,7,25,0.000524613598827273
2016,7,26,0.000524961447808892
2016,7,27,0.000524613598827273
2016,7,28,0.000524613598827273
2016,7,29,0.000524613598827273
2016,8,1,0.000524265691637993
2016,8,2,0.000524265691637993
2016,8,3,0.000524265691637993
2016,8,4,0.000524265691637993
2016,8,5,0.000524265691637993
2016,8,8,0.000524265691637993
2016,8,9,0.000524265691637993
2016,8,10,0.000524265691637993
2016,8,11,0.000524265691637993
2016,8,12,0.000524265691637993
2016,8,15,0.000524265691637993
2016,8,16,0.000524265691637993
2016,8,17,0.000524613598827273
2016,8,18,0.000524265691637993
2016,8,19,0.000524265691637993
2016,8,22,0.000524265691637993
2016,8,23,0.000524265691637993
2016,8,24,0.000524265691637993
2016,8,25,0.000524265691637993
2016,8,26,0.000524265691637993
2016,8,29,0.000524265691637993
2016,8,30,0.000524265691637993
2016,8,31,0.000524265691637993
2016,9,1,0.000524613598827273
2016,9,2,0.000524613598827273
2016,9,5,0.000524613598827273
2016,9,6,0.000524265691637993
2016,9,8,0.000524265691637993
2016,9,9,0.000524265691637993
2016,9,12,0.000524265691637993
2016,9,13,0.000524265691637993
2016,9,14,0.000524265691637993
2016,9,15,0.000524265691637993
2016,9,16,0.000523917784448713
2016,9,19,0.000523917784448713
2016,9,20,0.000523569819051772
2016,9,21,0.000523221853654832
2016,9,22,0.000522525806445628
2016,9,23,0.000522177724633366
2016,9,26,0.000521829584613442
2016,9,27,0.000521133304573596
2016,9,28,0.000520436908118427
2016,9,29,0.000520785106346011
2016,9,30,0.000520785106346011
2016,10,3,0.000519740337040275
2016,10,4,0.000520088593475521
2016,10,5,0.000519392022397369
2016,10,6,0.000518695276696235
2016,10,7,0.000517998414579779
2016,10,10,0.000517301436048001
2016,10,11,0.000516604341100901
2016,10,13,0.00051590712973848
2016,10,14,0.000514861079864204
2016,10,17,0.000514861079864204
2016,10,18,0.000514512357767671
2016,10,19,0.000513465900439769
2016,10,20,0.00051590712973848
2016,10,21,0.000515558465849608
2016,10,24,0.00051590712973848
2016,10,25,0.00051590712973848
2016,10,26,0.00051590712973848
2016,10,27,0.00051590712973848
2016,10,28,0.00051590712973848
2016,10,31,0.00051590712973848
2016,11,1,0.000516255793627352
2016,11,3,0.000514861079864204
2016,11,4,0.000514861079864204
2016,11,7,0.000513814738951623
2016,11,8,0.000513117061927915
2016,11,9,0.000512768165208399
2016,11,10,0.000512419210281223
2016,11,11,0.000512768165208399
2016,11,14,0.000512768165208399
2016,11,16,0.000511721300426871
2016,11,17,0.000511372287292033
2016,11,18,0.000511023215949535
2016,11,21,0.0005096266977489
2016,11,22,0.000508928264025599
2016,11,23,0.000508229713886976
2016,11,24,0.000507880351506174
2016,11,25,0.000507880351506174
2016,11,28,0.000506832206156105
2016,11,29,0.000506832206156105
2016,11,30,0.000506133306771517
2016,12,1,0.000507181626744568
2016,12,2,0.000507181626744568
2016,12,5,0.000506482785567641
2016,12,6,0.000505783769767731
2016,12,7,0.000505434232763946
2016,12,8,0.000504735042341054
2016,12,9,0.000504735042341054
2016,12,12,0.000503336312249303
2016,12,13,0.000502986600622535
2016,12,14,0.000502287002746016
2016,12,15,0.000501937116496265
2016,12,16,0.000501237343996763
2016,12,19,0.00050053745508194
2016,12,20,0.000500187452416867
2016,12,21,0.000498787150718272
2016,12,22,0.000498436973430216
2016,12,23,0.000498436973430216
2016,12,26,0.000497736560646445
2016,12,27,0.000497386325150728
2016,12,28,0.000496335385832936
2016,12,29,0.000495634623803198
2017,1,2,0.000494583218824118
2017,1,3,0.000493882165756077
2017,1,4,0.000492830295115709
2017,1,5,0.000491076614707708
2017,1,6,0.000490725738927722
2017,1,9,0.000489322119392455
2017,1,10,0.000488269055495039
2017,1,11,0.000487566867377609
2017,1,12,0.000480186397908255
2017,1,13,0.000479834590805694
2017,1,16,0.000479482783703133
2017,1,17,0.000479482783703133
2017,1,18,0.000479834590805694
2017,1,19,0.000479130918392912
2017,1,20,0.000478779023978859
2017,1,23,0.000478075176943094
2017,1,24,0.000478427100460976
2017,1,26,0.000478427100460976
2017,1,27,0.000478427100460976
2017,1,30,0.000478075176943094
2017,1,31,0.000477019144454971
2017,2,1,0.000475962820928544
2017,2,2,0.000474553962703794
2017,2,3,0.000473849358968437
2017,2,6,0.000471382227260619
2017,2,7,0.000469971768325195
2017,2,8,0.000468207988888025
2017,2,9,0.000467149337055162
2017,2,10,0.000466443394543603
2017,2,13,0.000464324897620827
2017,2,14,0.000462911906652153
2017,2,15,0.000461145013105124
2017,2,16,0.000460084469523281
2017,2,17,0.000459023664006963
2017,2,20,0.000457255024230108
2017,2,21,0.00045548559864983
2017,2,22,0.000454423570772633
2017,2,23,0.000454423570772633
2017,2,24,0.000454423570772633
2017,3,1,0.000454423570772633
2017,3,2,0.000454423570772633
2017,3,3,0.000454423570772633
2017,3,6,0.000453007087344304
2017,3,7,0.000452298641903326
2017,3,8,0.000451235770015046
2017,3,9,0.000450527004431933
2017,3,10,0.000450172607088462
2017,3,13,0.000448400009190664
2017,3,14,0.000447690777946264
2017,3,15,0.000446981401182711
2017,3,16,0.000446981401182711
2017,3,17,0.000446626654593274
2017,3,20,0.000444852514192462
2017,3,21,0.000443787634139881
2017,3,22,0.000442722463048995
2017,3,23,0.000442367367213592
2017,3,24,0.00044130181777291
2017,3,27,0.000439880677731708
2017,3,28,0.000439169903984293
2017,3,29,0.000437747978139669
2017,3,30,0.000437392416642979
2017,3,31,0.000435614143498242
2017,4,3,0.000434190966188908
2017,4,4,0.000432411266956478
2017,4,5,0.000430274580139667
2017,4,6,0.00042849313467741
2017,4,7,0.000426710874307901
2017,4,10,0.000423857622081414
2017,4,11,0.000421716365963221
2017,4,12,0.000419931078795344
2017,4,13,0.000418859533965588
2017,4,17,0.000418859533965588
2017,4,18,0.000418859533965588
2017,4,19,0.000418859533965588
2017,4,20,0.000418859533965588
2017,4,24,0.000418859533965588
2017,4,25,0.000418502284446731
2017,4,26,0.000419216754380614
2017,4,27,0.000418859533965588
2017,4,28,0.000418859533965588
2017,5,2,0.000418859533965588
2017,5,3,0.000417072966229171
2017,5,4,0.000415643153246492
2017,5,5,0.000415285612689331
2017,5,8,0.000412066350691021
2017,5,9,0.000409918720833957
2017,5,10,0.000408128136768937
2017,5,11,0.000406336766900495
2017,5,12,0.000405261554988101
2017,5,15,0.000401675410103053
2017,5,16,0.000399522192310542
2017,5,17,0.000398804171709344
2017,5,18,0.000408486317610368
2017,5,19,0.000402392906835303
2017,5,22,0.000401316618081182
2017,5,23,0.000398086034692824
2017,5,24,0.000395571551052853
2017,5,25,0.000394133996451274
2017,5,26,0.000391617038985714
2017,5,29,0.000389458349673077
2017,5,30,0.000388018583180383
2017,5,31,0.000385497754905373
2017,6,1,0.000383335747756064
2017,6,2,0.000383335747756064
2017,6,5,0.000383335747756064
2017,6,6,0.000382975296815857
2017,6,7,0.000382975296815857
2017,6,8,0.00038261481677182
2017,6,9,0.00038261481677182
2017,6,12,0.00038261481677182
2017,6,13,0.000382254307623953
2017,6,14,0.000381893769372255
2017,6,16,0.000381533202016726
2017,6,19,0.000381172576453537
2017,6,20,0.000381172576453537
2017,6,21,0.000380811950890347
2017,6,22,0.000380811950890347
2017,6,23,0.000380451267119497
2017,6,26,0.000380451267119497
2017,6,27,0.000380451267119497
2017,6,28,0.000379729812266305
2017,6,29,0.000379729812266305
2017,6,30,0.000379369041183963
2017,7,3,0.000377925636712462
2017,7,4,0.000377925636712462
2017,7,5,0.000374314811779186
2017,7,6,0.000372508162399754
2017,7,7,0.000372146721929312
2017,7,10,0.000369977467926219
2017,7,11,0.000368168868590146
2017,7,12,0.00036635942524299
2017,7,13,0.000365273386705667
2017,7,14,0.000364187028026208
2017,7,17,0.000361651065759361
2017,7,18,0.000359838682925329
2017,7,19,0.000358025456080213
2017,7,20,0.00035584851866588
2017,7,21,0.000354759569745511
2017,7,24,0.000352944043697789
2017,7,25,0.000351491034962237
2017,7,26,0.000349674024619162
2017,7,27,0.000347128778230399
2017,7,28,0.000347128778230399
2017,7,31,0.000347128778230399
2017,8,1,0.000347128778230399
2017,8,2,0.000347128778230399
2017,8,3,0.000346037471899763
2017,8,4,0.000346037471899763
2017,8,7,0.000343489926308394
2017,8,8,0.000342397630447522
2017,8,9,0.000342033454217017
2017,8,10,0.000340940750902519
2017,8,11,0.000340576458256692
2017,8,14,0.000338389945682138
2017,8,15,0.000337296252837405
2017,8,16,0.000335472752340138
2017,8,17,0.000334743119310588
2017,8,18,0.000333283445797861
2017,8,21,0.000331458082655445
2017,8,22,0.000330362498061731
2017,8,23,0.000328535796143115
2017,8,24,0.000327073852531612
2017,8,25,0.000325977045577019
2017,8,28,0.000324148364597932
2017,8,29,0.000322684791171923
2017,8,30,0.000321586761856452
2017,8,31,0.000320122286211699
2017,9,1,0.000319023529300466
2017,9,4,0.000316092133289203
2017,9,5,0.000313892145641148
2017,9,6,0.000311323965433985
2017,9,8,0.000309488532366231
2017,9,11,0.000309121329337359
2017,9,12,0.000309121329337359
2017,9,13,0.000308754126308486
2017,9,14,0.000308386865071952
2017,9,15,0.000308019574731588
2017,9,18,0.000307652255287394
2017,9,19,0.000307652255287394
2017,9,20,0.000307284877635539
2017,9,21,0.000307284877635539
2017,9,22,0.000306917499983683
2017,9,25,0.000306182628264651
2017,9,26,0.000306182628264651
2017,9,27,0.000305815134197474
2017,9,28,0.000306182628264651
2017,9,29,0.000306182628264651
2017,10,2,0.000305815134197474
2017,10,3,0.000304344808682799
2017,10,4,0.000303977139992639
2017,10,5,0.000302506174193695
2017,10,6,0.000302138330880553
2017,10,9,0.000299930630717427
2017,10,10,0.000298458151519299
2017,10,11,0.000296985119348392
2017,10,13,0.000295879988698289
2017,10,16,0.000294037454295903
2017,10,17,0.000292931508738548
2017,10,18,0.000291456439299509
2017,10,19,0.000289980816887692
2017,10,20,0.00028924280195497
2017,10,23,0.000287397153442726
2017,10,24,0.000285920046735555
2017,10,25,0.000284442387055606
2017,10,26,0.000282964174402878
2017,10,27,0.000282964174402878
2017,10,30,0.000282964174402878
2017,10,31,0.000282964174402878
2017,11,1,0.000282964174402878
2017,11,3,0.000282224849797785
2017,11,6,0.000281115615507588
2017,11,7,0.00028037597076036
2017,11,8,0.000280006090179086
2017,11,9,0.000279266212601215
2017,11,10,0.000278896244708449
2017,11,13,0.000277786079095677
2017,11,14,0.000277415965683758
2017,11,16,0.00027630539261736
2017,11,17,0.000275935133686289
2017,11,21,0.000273712881607935
2017,11,22,0.00027334236074239
2017,11,23,0.000272230652626604
2017,11,24,0.000271860015345737
2017,11,27,0.000271118653472513
2017,11,28,0.000270377146080136
2017,11,29,0.000270006334176287
2017,11,30,0.000269264593953267
2017,12,1,0.000268522737314925
2017,12,4,0.00026778073515743
2017,12,5,0.000266296323388815
2017,12,6,0.000265553913777694
2017,12,7,0.000264811387751251
2017,12,8,0.000264440051978454
2017,12,11,0.000264440051978454
2017,12,12,0.000264440051978454
2017,12,13,0.000264440051978454
2017,12,14,0.000264440051978454
2017,12,15,0.000264811387751251
2017,12,18,0.000264440051978454
2017,12,19,0.000264440051978454
2017,12,20,0.000264440051978454
2017,12,21,0.000264440051978454
2017,12,22,0.000264440051978454
2017,12,26,0.000264440051978454
2017,12,27,0.000264811387751251
2017,12,28,0.000264811387751251
2018,1,2,0.000264811387751251
2018,1,3,0.000264440051978454
2018,1,4,0.000264068687101826
2018,1,5,0.000264068687101826
2018,1,8,0.000263325870037079
2018,1,9,0.000262954388745129
2018,1,10,0.000263697293121368
2018,1,11,0.000262582878349349
2018,1,12,0.000262211367953569
2018,1,15,0.000262211367953569
2018,1,16,0.000261839799350128
2018,1,17,0.000261839799350128
2018,1,18,0.000261468172539026
2018,1,19,0.000261096545727924
2018,1,22,0.000260353146586567
2018,1,23,0.000260353146586567
2018,1,24,0.000259981403360143
2018,1,26,0.000259609631029889
2018,1,29,0.000259237829595804
2018,1,30,0.000258122192462906
2018,1,31,0.000258122192462906
2018,2,1,0.000257750216405839
2018,2,2,0.000257378240348771
2018,2,5,0.000256634171819314
2018,2,6,0.000255889957770705
2018,2,7,0.000255517807090655
2018,2,8,0.000255145598202944
2018,2,9,0.000254773360211402
2018,2,14,0.000254773360211402
2018,2,15,0.00025440109311603
2018,2,16,0.00025440109311603
2018,2,19,0.00025440109311603
2018,2,20,0.000254028796916828
2018,2,21,0.000254028796916828
2018,2,22,0.000254028796916828
2018,2,23,0.000254028796916828
2018,2,26,0.000253656471613795
2018,2,27,0.000253656471613795
2018,2,28,0.000253284117206931
2018,3,1,0.000253656471613795
2018,3,2,0.000253284117206931
2018,3,5,0.000252166792051867
2018,3,6,0.000251794292125851
2018,3,7,0.000251421733992174
2018,3,8,0.000251049175858498
2018,3,9,0.00025067655951716
2018,3,12,0.000250303914071992
2018,3,13,0.000249931210419163
2018,3,14,0.000249558506766334
2018,3,15,0.000249558506766334
2018,3,16,0.000249185744905844
2018,3,19,0.000248067284701392
2018,3,20,0.00024769440642558
2018,3,21,0.000246948504354805
2018,3,22,0.000245829432969913
2018,3,23,0.000245829432969913
2018,3,26,0.000246202485868707
2018,3,27,0.000245829432969913
2018,3,28,0.000245829432969913
2018,3,29,0.000245829432969913
2018,4,2,0.000245829432969913
2018,4,3,0.000245829432969913
2018,4,4,0.000245829432969913
2018,4,5,0.000245456321863458
2018,4,6,0.000245456321863458
2018,4,9,0.000243963571847416
2018,4,10,0.000245083181653172
2018,4,11,0.000244710012339056
2018,4,12,0.000243963571847416
2018,4,13,0.000244710012339056
2018,4,16,0.000244336813921109
2018,4,17,0.000243963571847416
2018,4,18,0.000243963571847416
2018,4,19,0.000243590300669894
2018,4,20,0.000242843641899526
2018,4,23,0.000243216985836625
2018,4,24,0.000243216985836625
2018,4,25,0.000243216985836625
2018,4,26,0.000243216985836625
2018,4,27,0.000242843641899526
2018,4,30,0.000242470268858597
2018,5,2,0.000242470268858597
2018,5,3,0.000242470268858597
2018,5,4,0.000242470268858597
2018,5,7,0.000241349916905165
2018,5,8,0.000242096852161922
2018,5,9,0.000240976398345083
2018,5,10,0.000240229244809598
2018,5,11,0.000239855624386109
2018,5,14,0.000240602836129256
2018,5,15,0.000240229244809598
2018,5,16,0.000239855624386109
2018,5,17,0.000246202485868707
2018,5,18,0.000246948504354805
2018,5,21,0.000246575509663671
2018,5,22,0.000246575509663671
2018,5,23,0.000246575509663671
2018,5,24,0.000246575509663671
2018,5,25,0.000246575509663671
2018,5,28,0.000246948504354805
2018,5,29,0.000247321469942108
2018,5,30,0.000247321469942108
2018,6,1,0.000247321469942108
2018,6,4,0.000247321469942108
2018,6,5,0.000248067284701392
2018,6,6,0.000248812983045355
2018,6,7,0.000256262079346925
2018,6,8,0.000251794292125851
2018,6,11,0.000251421733992174
2018,6,12,0.000251421733992174
2018,6,13,0.000252166792051867
2018,6,14,0.000258122192462906
2018,6,15,0.000251421733992174
2018,6,18,0.000249185744905844
2018,6,19,0.000248067284701392
2018,6,20,0.000248067284701392
2018,6,21,0.000246575509663671
2018,6,22,0.000246575509663671
2018,6,25,0.000246575509663671
2018,6,26,0.000246575509663671
2018,6,27,0.000246948504354805
2018,6,28,0.000246948504354805
2018,6,29,0.000246202485868707
2018,7,2,0.000246948504354805
2018,7,3,0.000246575509663671
2018,7,4,0.000246948504354805
2018,7,5,0.000247321469942108
2018,7,6,0.000246948504354805
2018,7,10,0.000247321469942108
2018,7,11,0.00024769440642558
2018,7,12,0.00024769440642558
2018,7,13,0.000247321469942108
2018,7,16,0.000246948504354805
2018,7,17,0.000246575509663671
2018,7,18,0.000246575509663671
2018,7,19,0.000246575509663671
2018,7,20,0.000246202485868707
2018,7,23,0.000246948504354805
2018,7,24,0.000246575509663671
2018,7,25,0.000246575509663671
2018,7,26,0.000246202485868707
2018,7,27,0.000246575509663671
2018,7,30,0.000246575509663671
2018,7,31,0.000246575509663671
2018,8,1,0.000246575509663671
2018,8,2,0.000246202485868707
2018,8,3,0.000246202485868707
2018,8,6,0.000246202485868707
2018,8,7,0.000246575509663671
2018,8,8,0.000246575509663671
2018,8,9,0.000246575509663671
2018,8,10,0.000246575509663671
2018,8,13,0.000246948504354805
2018,8,14,0.000246575509663671
2018,8,15,0.000246575509663671
2018,8,16,0.000246575509663671
2018,8,17,0.000246575509663671
2018,8,20,0.000246948504354805
2018,8,21,0.000247321469942108
2018,8,22,0.000247321469942108
2018,8,23,0.00024769440642558
